Time (ISO),Lat (deg),Lon (deg),Alt (km),Vel (km/s)
2018-04-24 16:11:00,-48.4405111857,80.0053941706,613.249303618,7.49420759001
2018-04-24 16:12:00,-52.0109231737,78.3292598643,613.132856507,7.49369203666
2018-04-24 16:13:00,-55.561157401,76.4062109341,612.609454676,7.4936422185
2018-04-24 16:14:00,-59.0845326897,74.1514496945,611.683544738,7.4940634252
2018-04-24 16:15:00,-62.5707802931,71.4393814594,610.361076226,7.4949588775
2018-04-24 16:16:00,-66.0035703271,68.0772132981,608.649443231,7.4963296398
2018-04-24 16:17:00,-69.355758237,63.7574924604,606.557429883,7.49817453969
2018-04-24 16:18:00,-72.5798600112,57.9717610607,604.095151551,7.500490099
2018-04-24 16:19:00,-75.5881596235,49.8620586147,601.27399547,7.50327047655
2018-04-24 16:20:00,-78.2119185854,38.0422981457,598.106560769,7.50650742399
2018-04-24 16:21:00,-80.135900683,20.8350775983,594.606598309,7.51019025592
2018-04-24 16:22:00,-80.9003807681,-1.57161794405,590.788950711,7.51430583539
2018-04-24 16:23:00,-80.2247979031,-24.2154067134,586.669492885,7.51883857597
2018-04-24 16:24:00,-78.3529808019,-41.851845621,582.265073311,7.52377046141
2018-04-24 16:25:00,-75.7449560384,-54.0078770125,577.593453078,7.52908108743
2018-04-24 16:26:00,-72.7277440376,-62.3330923159,572.673261944,7.53474770473
2018-04-24 16:27:00,-69.4780211012,-68.2540225717,567.523924037,7.54074531785
2018-04-24 16:28:00,-66.0876410705,-72.6613272378,562.165615922,7.54704676904
2018-04-24 16:29:00,-62.6062523259,-76.0828805952,556.619210344,7.55362286046
2018-04-24 16:30:00,-59.0622352056,-78.8371600838,550.906223981,7.56044249362
2018-04-24 16:31:00,-55.4727196469,-81.1233300651,545.04876593,7.56747282946
2018-04-24 16:32:00,-51.8485574837,-83.0708047728,539.069486624,7.57467946852
2018-04-24 16:33:00,-48.1969203903,-84.7667581999,532.991526831,7.58202665028
2018-04-24 16:34:00,-44.5227287857,-86.2718547856,526.838466274,7.58947747071
2018-04-24 16:35:00,-40.8294757049,-87.6295633023,520.634271376,7.5969941163
2018-04-24 16:36:00,-37.1197197654,-88.87186578,514.403237406,7.60453811803
2018-04-24 16:37:00,-33.395404426,-90.0228677276,508.169949489,7.61207059254
2018-04-24 16:38:00,-29.6580426629,-91.1011601503,501.959199138,7.61955254395
2018-04-24 16:39:00,-25.9088596216,-92.1213969777,495.795939259,7.62694512234
2018-04-24 16:40:00,-22.1488808052,-93.0953843641,489.705214316,7.63420991149
2018-04-24 16:41:00,-18.3789956262,-94.0328495692,483.712090073,7.64130921239
2018-04-24 16:42:00,-14.6000030831,-94.9419985745,477.841578171,7.64820632379
2018-04-24 16:43:00,-10.8126454622,-95.8299322288,472.118555035,7.65486581625
2018-04-24 16:44:00,-7.01763395517,-96.7029672794,466.567674692,7.66125379587
2018-04-24 16:45:00,-3.21566884916,-97.5668941816,461.213275227,7.66733815404
2018-04-24 16:46:00,0.592543805034,-98.427194648,456.07927872,7.67308879953
2018-04-24 16:47:00,4.40628015148,-99.2892371252,451.189081511,7.67847787308
2018-04-24 16:48:00,8.2247745475,-100.158461457,446.565454336,7.68347992005
2018-04-24 16:49:00,12.0472208749,-101.040575172,442.230403971,7.68807207224
2018-04-24 16:50:00,15.872746793,-101.941764388,438.205062657,7.69223416393
2018-04-24 16:51:00,19.7003978574,-102.868945198,434.509556518,7.69594883557
2018-04-24 16:52:00,23.5291143132,-103.830074368,431.162874077,7.69920160164
2018-04-24 16:53:00,27.3577005384,-104.834550765,428.182732811,7.70198088584
2018-04-24 16:54:00,31.1847833779,-105.893752331,425.58544523,7.70427802389
2018-04-24 16:55:00,35.0087536705,-107.021776056,423.385786169,7.70608723465
2018-04-24 16:56:00,38.827682054,-108.236485819,421.596863094,7.70740556116
2018-04-24 16:57:00,42.6391946467,-109.561035843,420.229991378,7.70823278357
2018-04-24 16:58:00,46.4402845965,-111.026146217,419.294576526,7.70857130677
2018-04-24 16:59:00,50.2270205806,-112.673601534,418.798005197,7.70842602554
2018-04-24 17:00:00,53.9940627482,-114.561791002,418.745548421,7.70780417206
2018-04-24 17:01:00,57.7338852905,-116.774807425,419.140274668,7.70671514738
2018-04-24 17:02:00,61.4353828942,-119.437909092,419.982981239,7.70517034289
2018-04-24 17:03:00,65.0813390985,-122.744853461,421.272139824,7.70318295512
2018-04-24 17:04:00,68.6435258323,-127.007952417,423.003860241,7.70076779797
2018-04-24 17:05:00,72.072675547,-132.751601729,425.171872981,7.69794111633
2018-04-24 17:06:00,75.276975929,-140.880453138,427.767531408,7.69472040453
2018-04-24 17:07:00,78.0761962763,-152.904177022,430.779834143,7.69112423295
2018-04-24 17:08:00,80.1234562109,-170.734446374,434.195467806,7.68717208548
2018-04-24 17:09:00,80.9011564587,165.799349176,437.998869986,7.68288421015
2018-04-24 17:10:00,80.1102487603,142.394291831,442.172314874,7.67828148126
2018-04-24 17:11:00,78.0630683963,124.670959735,446.696003464,7.67338529318
2018-04-24 17:12:00,75.2786905808,112.728026406,451.548199852,7.66821743951
2018-04-24 17:13:00,72.1015217691,104.650032708,456.70535622,7.66280003933
2018-04-24 17:14:00,68.7099656181,98.9384034137,462.142266302,7.65715546416
2018-04-24 17:15:00,65.1947854603,94.6965996884,467.832229201,7.65130628292
2018-04-24 17:16:00,61.6045848987,91.4048507635,473.747224267,7.64527522048
2018-04-24 17:17:00,57.967089125,88.75341862,479.858094943,7.63908512804
2018-04-24 17:18:00,54.2990702591,86.5500229438,486.134739438,7.63275896363
2018-04-24 17:19:00,50.6112018809,84.6702942789,492.546306042,7.62631978053
2018-04-24 17:20:00,46.9105725008,83.0307054051,499.061390937,7.61979072149
2018-04-24 17:21:00,43.202057325,81.5732445225,505.648240835,7.61319501227
2018-04-24 17:22:00,39.4891173604,80.2564040505,512.274931844,7.60655597884
2018-04-24 17:23:00,35.7742577451,79.0496748319,518.909589098,7.59989701992
2018-04-24 17:24:00,32.059332598,77.9300797781,525.52055697,7.59324162149
2018-04-24 17:25:00,28.3457327029,76.8799147741,532.076584522,7.58661334539
2018-04-24 17:26:00,24.63451201,75.8852373424,538.546998365,7.58003581702
2018-04-24 17:27:00,20.9264742596,74.9348280364,544.901866127,7.57353270647
2018-04-24 17:28:00,17.2222339828,74.0194582995,551.112149513,7.56712770238
2018-04-24 17:29:00,13.5222606909,73.1313609414,557.149846165,7.56084447752
2018-04-24 17:30:00,9.82691186511,72.2638365179,562.988119674,7.55470664589
2018-04-24 17:31:00,6.13645843335,71.4109514987,568.601417329,7.54873771089
2018-04-24 17:32:00,2.45110276221,70.5672975173,573.965578824,7.54296100091
2018-04-24 17:33:00,-1.22899424418,69.7277936439,579.057914591,7.53739961524
2018-04-24 17:34:00,-4.90371267619,68.8875071011,583.857307346,7.53207632308
2018-04-24 17:35:00,-8.572949288,68.0414906579,588.344265021,7.52701349344
2018-04-24 17:36:00,-12.2366054263,67.184616526,592.500979797,7.52223299808
2018-04-24 17:37:00,-15.8945714241,66.3113984184,596.311371689,7.51775611186
2018-04-24 17:38:00,-19.5467088472,65.4157879824,599.761120845,7.5136034071
2018-04-24 17:39:00,-23.1928292432,64.4909292122,602.837689083,7.50979464305
2018-04-24 17:40:00,-26.832667577,63.5288489642,605.530331297,7.50634865122
2018-04-24 17:41:00,-30.465847788,62.5200528063,607.830097352,7.50328321764
2018-04-24 17:42:00,-34.0918366865,61.4529812012,609.729825153,7.50061496303
2018-04-24 17:43:00,-37.70988044,60.3132580988,611.224125593,7.49835922188
2018-04-24 17:44:00,-41.3189170539,59.0826256317,612.30936068,7.49652992055
2018-04-24 17:45:00,-44.9174358038,57.7374017689,612.983611724,7.49513946213
2018-04-24 17:46:00,-48.5032957288,56.2461724523,613.246648563,7.49419860155
2018-04-24 17:47:00,-52.0734132125,54.5662684113,613.099885922,7.49371633672
2018-04-24 17:48:00,-55.6232808526,52.6382019599,612.546339241,7.49369979757
2018-04-24 17:49:00,-59.1461655033,50.3766062492,611.590575692,7.49415414221
2018-04-24 17:50:00,-62.6317209945,47.654960163,610.2386619,7.49508246007
2018-04-24 17:51:00,-66.0634725966,44.2789228456,608.498108975,7.49648568313
2018-04-24 17:52:00,-69.414015373,39.938352591,606.377815442,7.49836250661
2018-04-24 17:53:00,-72.6353626628,34.1200391887,603.888008602,7.50070932018
2018-04-24 17:54:00,-75.6387850144,25.9579605285,601.04018483,7.50352015116
2018-04-24 17:55:00,-78.2535291384,14.0557707107,597.847047027,7.50678662305
2018-04-24 17:56:00,-80.1611653705,-3.2584297459,594.322452939,7.51049791697
2018-04-24 17:57:00,-80.9010156463,-25.7280587469,590.48134201,7.51464077082
2018-04-24 17:58:00,-80.2002745317,-48.3171381587,586.339683938,7.51919947338
2018-04-24 17:59:00,-78.3110886371,-65.8476441089,581.914417631,7.52415588648
2018-04-24 18:00:00,-75.6930832063,-77.9194908456,577.223393157,7.52948948377
2018-04-24 18:01:00,-72.6701570419,-86.1906363438,572.285314795,7.5351774088
2018-04-24 18:02:00,-69.416930377,-92.0777818063,567.119685272,7.5411945531
2018-04-24 18:03:00,-66.0242117401,-96.4634142814,561.746751171,7.54751365486
2018-04-24 18:04:00,-62.5411304317,-99.8705243334,556.187449451,7.55410541834
2018-04-24 18:05:00,-58.9957987671,-102.614812665,550.463354936,7.5609386541
2018-04-24 18:06:00,-55.405198614,-104.89384178,544.596624558,7.56798044465
2018-04-24 18:07:00,-51.7801035813,-106.836066218,538.609961871,7.57519630638
2018-04-24 18:08:00,-48.127633649,-108.528069833,532.526542178,7.58255041806
2018-04-24 18:09:00,-44.4526790477,-110.030138248,526.369976578,7.59000582039
2018-04-24 18:10:00,-40.7587139384,-111.385490152,520.164255614,7.5975246555
2018-04-24 18:11:00,-37.0482875264,-112.625937133,513.93369538,7.60506841655
2018-04-24 18:12:00,-33.323330834,-113.775468559,507.702881613,7.61259820978
2018-04-24 18:13:00,-29.5853547832,-114.852591169,501.496611129,7.62007502664
2018-04-24 18:14:00,-25.8355819586,-115.871898937,495.33982995,7.62746002295
2018-04-24 18:15:00,-22.0750366703,-116.845154457,489.257567488,7.63471480204
2018-04-24 18:16:00,-18.3046081054,-117.782053208,483.274866148,7.64180169849
2018-04-24 18:17:00,-14.525093197,-118.690778694,477.416701916,7.64868406342
2018-04-24 18:18:00,-10.7372402855,-119.57841411,471.7079188,7.6553265202
2018-04-24 18:19:00,-6.94175940137,-120.451265646,466.173117998,7.6616952558
2018-04-24 18:20:00,-3.13935249994,-121.315116958,460.836580129,7.66775825155
2018-04-24 18:21:00,0.669272458971,-122.175446812,455.722161204,7.67348551948
2018-04-24 18:22:00,4.4833869436,-123.037623752,450.853186124,7.67884931281
2018-04-24 18:23:00,8.30222811238,-123.907093113,446.252335955,7.68382431203
2018-04-24 18:24:00,12.124984769,-124.789570152,441.941529404,7.68838778403
2018-04-24 18:25:00,15.9507818039,-125.691253877,437.941799144,7.69251971188
2018-04-24 18:26:00,19.7786616876,-126.619078862,434.273163857,7.69620289353
2018-04-24 18:27:00,23.6075611492,-127.581027463,430.954497071,7.69942300841
2018-04-24 18:28:00,27.436280442,-128.586533533,428.003394113,7.7021686513
2018-04-24 18:29:00,31.2634439715,-129.647023505,425.436037063,7.70443133501
2018-04-24 18:30:00,35.0874311411,-130.776658573,423.26706922,7.70620545438
2018-04-24 18:31:00,38.9063069103,-131.99339454,421.509455685,7.70748823498
2018-04-24 18:32:00,42.7176861886,-133.320514567,420.174366483,7.70827963823
2018-04-24 18:33:00,46.518546294,-134.788924726,419.2710577,7.70858224934
2018-04-24 18:34:00,50.304930152,-136.440683279,418.806763518,7.70840114143
2018-04-24 18:35:00,54.0714675861,-138.334599408,418.78659929,7.70774372115
2018-04-24 18:36:00,57.8105739798,-140.555420796,419.213477556,7.70661955962
2018-04-24 18:37:00,61.5110504924,-143.229473483,420.088038778,7.70504021286
2018-04-24 18:38:00,65.155517164,-146.552322327,421.408598409,7.70301903564
2018-04-24 18:39:00,68.7154436156,-150.83945739,423.171111652,7.70057099305
2018-04-24 18:40:00,72.1409714597,-156.621008058,425.369158674,7.69771247139
2018-04-24 18:41:00,75.339060606,-164.811645434,427.99394164,7.69446110412
2018-04-24 18:42:00,78.1269722404,-176.934529655,431.034316959,7.69083558656
2018-04-24 18:43:00,80.1537215694,165.104603947,434.476833392,7.68685552057
2018-04-24 18:44:00,80.9006560683,141.567061172,438.305797272,7.68254126311
2018-04-24 18:45:00,80.0795052533,118.240791734,442.503356074,7.67791379158
2018-04-24 18:46:00,78.012816012,100.648821104,447.049600858,7.67299458498
2018-04-24 18:47:00,75.2180821309,88.8034531168,451.922686457,7.66780552169
2018-04-24 18:48:00,72.0355420953,80.7857796972,457.098968042,7.66236879359
2018-04-24 18:49:00,68.6411235163,75.1110205009,462.553152431,7.65670683614
2018-04-24 18:50:00,65.1243916383,70.8925506764,468.258462332,7.65084227349
2018-04-24 18:51:00,61.5333666457,67.616212196,474.186815584,7.64479787299
2018-04-24 18:52:00,57.8954812734,64.9753754043,480.30899317,7.6385965321
2018-04-24 18:53:00,54.2273433043,62.7795198535,486.594853896,7.63226123469
2018-04-24 18:54:00,50.5395326501,60.9053160863,493.013513961,7.62581505562
2018-04-24 18:55:00,46.8390806004,59.2698752111,499.533548608,7.61928115124
2018-04-24 18:56:00,43.1308281162,57.8155926339,506.123190186,7.61268275734
2018-04-24 18:57:00,39.4182065574,56.5012259331,512.75052451,7.60604318883
2018-04-24 18:58:00,35.7037062736,55.2964476194,519.383683674,7.59938583895
2018-04-24 18:59:00,31.9891688226,54.1784058018,525.991033556,7.59273417622
2018-04-24 19:00:00,28.2759755319,53.1294849624,532.541354472,7.58611173759
2018-04-24 19:01:00,24.5651730095,52.1358063999,539.004013594,7.57954211626
2018-04-24 19:02:00,20.8575566545,51.1861965548,545.349132151,7.57304893869
2018-04-24 19:03:00,17.1537411938,50.2714623419,551.547721048,7.56665585591
2018-04-24 19:04:00,13.4541896844,49.383861122,557.571847753,7.56038648323
2018-04-24 19:05:00,9.75925627288,48.5167118852,563.394748667,7.55426437495
2018-04-24 19:06:00,6.06920906375,47.6640942825,568.990950626,7.54831296843
2018-04-24 19:07:00,2.38425050262,46.8206094551,574.336375565,7.54255552366
2018-04-24 19:08:00,-1.29546545628,45.9811807049,579.408432539,7.5370150541
2018-04-24 19:09:00,-4.96981808184,45.1408779726,584.186097138,7.53171424923
2018-04-24 19:10:00,-8.63870543234,44.2947531085,588.649978478,7.52667538903
2018-04-24 19:11:00,-12.3020298024,43.4376742606,592.782374052,7.52192025126
2018-04-24 19:12:00,-15.9596820897,42.5641476301,596.567312822,7.517470012
2018-04-24 19:13:00,-19.6115239929,41.6681133361,599.990587049,7.51334514041
2018-04-24 19:14:00,-23.2573691271,40.7426982899,603.039775293,7.50956528606
2018-04-24 19:15:00,-26.8969465699,39.779907842,605.704245445,7.5061491745
2018-04-24 19:16:00,-30.5298809181,38.7702158883,607.975168475,7.50311447461
2018-04-24 19:17:00,-34.1556361486,37.7020205005,609.845502654,7.50047768943
2018-04-24 19:18:00,-37.773454173,36.5608874009,611.309980272,7.49825403299
2018-04-24 19:19:00,-41.3822643202,35.3284786518,612.365084786,7.49645730969
2018-04-24 19:20:00,-44.9805515305,33.9809962735,613.009021274,7.49509979491
2018-04-24 19:21:00,-48.5661588558,32.4868622841,613.241680913,7.49419211782
2018-04-24 19:22:00,-52.1359822779,30.8031643824,613.064600182,7.49374314751
2018-04-24 19:23:00,-55.6854829267,28.8700463601,612.480915459,7.49375988379
2018-04-24 19:24:00,-59.2078775281,26.6015649356,611.495313701,7.49424735363
2018-04-24 19:25:00,-62.6927391679,23.8702637646,610.113978763,7.49520851541
2018-04-24 19:26:00,-66.1234442505,20.4802388048,608.344540066,7.49664416756
2018-04-24 19:27:00,-69.4723264189,16.118625931,606.196009631,7.49855287341
2018-04-24 19:28:00,-72.6908893286,10.267406175,603.678726549,7.50093089059
2018-04-24 19:29:00,-75.6893753812,2.05241513414,600.804296169,7.50377211497
2018-04-24 19:30:00,-78.2949867803,-9.93291934114,597.585529472,7.5070680373
2018-04-24 19:31:00,-80.1860932178,-27.3543400011,594.036382281,7.51080771415
2018-04-24 19:32:00,-80.9011684786,-49.8852385181,590.17189465,7.51497775435
2018-04-24 19:33:00,-80.1753189677,-72.4176613759,586.008130776,7.51956232206
2018-04-24 19:34:00,-78.2688920388,-89.8420472982,581.562119668,7.52454315743
2018-04-24 19:35:00,-75.6409904421,-101.830167135,576.851796799,7.52989961595
2018-04-24 19:36:00,-72.612392388,-110.047617926,571.895943463,7.53560873109
2018-04-24 19:37:00,-69.3556838769,-115.90120291,566.714144179,7.54164527751
2018-04-24 19:38:00,-65.9606376701,-120.265293494,561.326711862,7.54798189338
2018-04-24 19:39:00,-62.4758694956,-123.658037186,555.754647215,7.55458918547
2018-04-24 19:40:00,-58.9292262616,-126.392381325,550.019582702,7.56143587385
2018-04-24 19:41:00,-55.3375478991,-128.664296474,544.143730521,7.56848895354
2018-04-24 19:42:00,-51.7115208239,-130.601290476,538.149831029,7.57571387624
2018-04-24 19:43:00,-48.058218482,-132.28935771,532.061101264,7.58307475131
2018-04-24 19:44:00,-44.3825011289,-133.788407329,525.901183103,7.59053456487
2018-04-24 19:45:00,-40.6878241807,-135.141409356,519.694090581,7.59805541536
2018-04-24 19:46:00,-36.9767250176,-136.380006621,513.464155798,7.60559876391
2018-04-24 19:47:00,-33.2511247508,-137.528072011,507.235968644,7.61312570212
2018-04-24 19:48:00,-29.5125347969,-138.604027714,501.034334761,7.62059720453
2018-04-24 19:49:00,-25.7621727091,-139.622408795,494.884188423,7.62797443864
2018-04-24 19:50:00,-22.0010616203,-140.594934468,488.810543291,7.63521902823
2018-04-24 19:51:00,-18.2300905026,-141.531268561,482.838417716,7.64229334245
2018-04-24 19:52:00,-14.4500593055,-142.439570996,476.992759082,7.64916077668
2018-04-24 19:53:00,-10.6617122898,-143.326909822,471.298362536,7.65578602659
2018-04-24 19:54:00,-6.86576338981,-144.199579506,465.779783687,7.66213535159
2018-04-24 19:55:00,-3.06291623024,-145.063356967,460.461244992,7.66817682396
2018-04-24 19:56:00,0.746119320328,-145.923718087,455.36653571,7.67388055995
2018-04-24 19:57:00,4.56061261413,-146.786032151,450.518905441,7.67921892968
2018-04-24 19:58:00,8.37979849691,-147.655748907,445.940951497,7.68416674242
2018-04-24 19:59:00,12.2028658154,-148.538592609,441.654497751,7.68870140766
2018-04-24 20:00:00,16.0289315639,-149.440774085,437.680482468,7.69280305194
2018-04-24 20:01:00,19.8570376883,-150.369247119,434.038813341,7.69645463466
2018-04-24 20:02:00,23.6861173975,-151.332019852,430.748248372,7.69964200087
2018-04-24 20:03:00,27.5149668109,-152.338561379,427.82626024,7.70235391697
2018-04-24 20:04:00,31.342202747,-153.400345515,425.28890333,7.7045820707
2018-04-24 20:05:00,35.1662034127,-154.531600988,423.150682107,7.70632103936
2018-04-24 20:06:00,38.9850229094,-155.750374861,421.424422668,7.70756822799
2018-04-24 20:07:00,42.7962648623,-157.080080301,420.121149408,7.70832377949
2018-04-24 20:08:00,46.5968906373,-158.551810984,419.249968769,7.70859045952
2018-04-24 20:09:00,50.3829197375,-160.207902565,418.81796212,7.70837351934
2018-04-24 20:10:00,54.1489487514,-162.107587524,418.830089872,7.70768053956
2018-04-24 20:11:00,57.8873311385,-164.336273927,419.28910811,7.70652126223
2018-04-24 20:12:00,61.5867759569,-167.021368911,420.195500365,7.70490740745
2018-04-24 20:13:00,65.2297376276,-170.360266763,421.547425962,7.70285248795
2018-04-24 20:14:00,68.7873791789,-174.671676631,423.340685677,7.70037161959
2018-04-24 20:15:00,72.2092378044,179.508473074,425.568706362,7.69748133372
2018-04-24 20:16:00,75.401035356,171.255367066,428.222545211,7.69419939474
2018-04-24 20:17:00,78.1774838934,159.032379501,431.290914148,7.69054462592
2018-04-24 20:18:00,80.1834768857,140.940728926,434.760224517,7.68653674642
2018-04-24 20:19:00,80.8994831887,117.334466548,438.614651892,7.68219622151
2018-04-24 20:20:00,80.0482229808,94.0895314586,442.836220503,7.67754412778
2018-04-24 20:21:00,77.9622338663,76.6288107638,447.404909638,7.67260203093
2018-04-24 20:22:00,75.1572727483,64.8802376988,452.29876204,7.667391897
2018-04-24 20:23:00,71.9694266132,56.9223351087,457.494039489,7.66193598669
2018-04-24 20:24:00,68.5721789022,51.2841276041,462.965362586,7.65625679864
2018-04-24 20:25:00,65.0539134621,47.088810057,468.685878367,7.65037701142
2018-04-24 20:26:00,61.4620795208,43.8277791057,474.627435812,7.64431944228
2018-04-24 20:27:00,57.8238112247,41.1974715061,480.760770131,7.63810701795
2018-04-24 20:28:00,54.1555585209,39.0091138235,487.055693681,7.63176275526
2018-04-24 20:29:00,50.4678085442,37.140406945,493.481291327,7.62530974996
2018-04-24 20:30:00,46.7675358489,35.5090948739,500.006118131,7.61877117116
2018-04-24 20:31:00,43.0595449407,34.0579761201,506.598397256,7.61217025952
2018-04-24 20:32:00,39.3472401834,32.7460725911,513.226220561,7.60553032254
2018-04-24 20:33:00,35.6330997377,31.5432379784,519.857723304,7.59887475178
2018-04-24 20:34:00,31.9189501793,30.4267438958,526.461298002,7.59222699316
2018-04-24 20:35:00,28.2061634253,29.3790629111,533.005756902,7.58561055807
2018-04-24 20:36:00,24.4957787744,28.3863797503,539.460508391,7.57904900687
2018-04-24 20:37:00,20.7885882792,27.4375677453,545.795719504,7.57256593039
2018-04-24 20:38:00,17.0851969361,26.523466568,551.982467993,7.56618492407
2018-04-24 20:39:00,13.3860663396,25.636359299,557.992883126,7.55992955393
2018-04-24 20:40:00,9.69154731545,24.7695832603,563.800274651,7.55382331406
2018-04-24 20:41:00,6.00190515783,23.9172312024,569.379249456,7.54788957529
2018-04-24 20:42:00,2.31733993421,23.0739131411,574.705815703,7.54215152493
2018-04-24 20:43:00,-1.36199639651,22.2345576752,579.757474306,7.53663209798
2018-04-24 20:44:00,-5.03598720434,21.39423627,584.513300915,7.53135389638
2018-04-24 20:45:00,-8.7045269119,20.5480009182,588.953999827,7.52633911783
2018-04-24 20:46:00,-12.3675212139,19.6907150718,593.06197749,7.52160944212
2018-04-24 20:47:00,-16.0248615582,18.8168773382,596.821372141,7.51718594627
2018-04-24 20:48:00,-19.6764097605,17.9204162084,600.218088451,7.51308899602
2018-04-24 20:49:00,-23.3219765995,16.994442648,603.239818152,7.50933813583
2018-04-24 20:50:00,-26.9612950233,16.0309378638,605.876050559,7.50595197494
2018-04-24 20:51:00,-30.593985366,15.0203450792,608.118073612,7.50294807017
2018-04-24 20:52:00,-34.2195087383,13.9510196734,609.958966125,7.50034280677
2018-04-24 20:53:00,-37.8371027525,12.808468717,611.393581934,7.49815127813
2018-04-24 20:54:00,-41.445690418,11.5742727323,612.418526657,7.49638716553
2018-04-24 20:55:00,-45.043749824,10.2245175768,613.032128046,7.49506261828
2018-04-24 20:56:00,-48.6291055072,8.72746097518,613.23439873,7.49418814008
2018-04-24 20:57:00,-52.198635271,7.03994459319,613.026997524,7.49377247016
2018-04-24 20:58:00,-55.7477684684,5.10174025835,612.413181755,7.49382247817
2018-04-24 20:59:00,-59.269671174,2.82632252168,611.397758143,7.49434305993
2018-04-24 21:00:00,-62.7538301604,0.0852939591401,609.987029837,7.49533704115
2018-04-24 21:01:00,-66.1834805996,-3.31883738925,608.188740777,7.4968050893
2018-04-24 21:02:00,-69.5306865906,-7.70168678584,606.012017953,7.49874563494
2018-04-24 21:03:00,-72.7464349937,-13.5861387273,603.467312108,7.50115480368
2018-04-24 21:04:00,-75.7399251858,-21.8545802826,600.566337391,7.50402636004
2018-04-24 21:05:00,-78.3362897366,-33.9238003042,597.322010407,7.50735166449
2018-04-24 21:06:00,-80.210681342,-51.4526767372,593.748386606,7.51111964745
2018-04-24 21:07:00,-80.9008367751,-74.0431457907,589.860609167,7.51531678581
2018-04-24 21:08:00,-80.1499302466,-96.5169805294,585.6748342,7.51992712167
2018-04-24 21:09:00,-78.2263890745,-113.835075415,581.20818049,7.52493227372
2018-04-24 21:10:00,-75.58867642,-125.739916744,576.478668561,7.53031147955
2018-04-24 21:11:00,-72.5544545319,-133.904030755,571.505163135,7.53604165495
2018-04-24 21:12:00,-69.2942861099,-139.724280746,566.307316791,7.54209747335
2018-04-24 21:13:00,-65.8969234371,-144.066960572,560.905514816,7.54845146587
2018-04-24 21:14:00,-62.4104741603,-147.445415506,555.320821177,7.5550741422
2018-04-24 21:15:00,-58.8625223916,-150.169862939,549.574925478,7.56193413237
2018-04-24 21:16:00,-55.2697649967,-152.434695647,543.690090672,7.5689983492
2018-04-24 21:17:00,-51.6428042498,-154.366479995,537.68909719,7.57623217571
2018-04-24 21:18:00,-47.9886699036,-156.05062396,531.595207391,7.58359964739
2018-04-24 21:19:00,-44.3121900276,-157.546663921,525.432089343,7.59106370121
2018-04-24 21:20:00,-40.6168014186,-158.897322626,519.223779951,7.59858639265
2018-04-24 21:21:00,-36.905029711,-160.134075018,512.994626677,7.6061291516
2018-04-24 21:22:00,-33.1787911609,-161.280676575,506.769231245,7.61365304571
2018-04-24 21:23:00,-29.4395877192,-162.355468363,500.572390715,7.6211190537
2018-04-24 21:24:00,-25.6886369178,-163.372925204,494.429035285,7.62848834555
2018-04-24 21:25:00,-21.9269607281,-164.34472311,488.364162175,7.63572256642
2018-04-24 21:26:00,-18.1554479182,-165.280494389,482.402764974,7.64278412094
2018-04-24 21:27:00,-14.3748989238,-166.188376083,476.569757879,7.64963645428
2018-04-24 21:28:00,-10.5860589994,-167.075419963,470.889894341,7.65624432615
2018-04-24 21:29:00,-6.78964090646,-167.947910038,465.387676082,7.66257407822
2018-04-24 21:30:00,-2.98635503154,-168.811615385,460.087274093,7.66859386616
2018-04-24 21:31:00,0.823089391377,-169.672009654,455.012406442,7.67427391579
2018-04-24 21:32:00,4.63795959945,-170.53446294,450.186246758,7.67958671505
2018-04-24 21:33:00,8.45748812692,-171.404429479,445.631307948,7.68450720288
2018-04-24 21:34:00,12.2808587353,-172.287641413,441.369323968,7.68901292645
2018-04-24 21:35:00,16.1071907779,-173.190323869,437.421126553,7.69308416876
2018-04-24 21:36:00,19.9355205505,-174.119448808,433.806517791,7.69670404498
2018-04-24 21:37:00,23.7647777367,-175.083050349,430.544139624,7.69985856647
2018-04-24 21:38:00,27.5937543134,-176.090633085,427.651341602,7.70253667185
2018-04-24 21:39:00,31.4210620607,-177.153719304,425.144048379,7.70473022559
2018-04-24 21:40:00,35.2450753898,-178.286605141,423.03662737,7.7064339858
2018-04-24 21:41:00,39.0638349349,-179.507428836,421.341766314,7.70764553672
2018-04-24 21:42:00,42.8749355254,179.16026462,420.070342142,7.70836520426
2018-04-24 21:43:00,46.6753224498,177.685192293,419.231311439,7.70859593462
2018-04-24 21:44:00,50.4609915817,176.024738544,418.8316026,7.70834315723
2018-04-24 21:45:00,54.2265008889,174.119246141,418.87602069,7.70761462786
2018-04-24 21:46:00,57.9641514036,171.882634602,419.367165355,7.70642025745
2018-04-24 21:47:00,61.6625539005,169.186405797,420.305363526,7.70477193056
2018-04-24 21:48:00,65.3039950408,165.831313793,421.688618525,7.70268331753
2018-04-24 21:49:00,68.859326922,161.495389077,423.512576887,7.70016968462
2018-04-24 21:50:00,72.2774753247,155.636824566,425.770514034,7.69724770573
2018-04-24 21:51:00,75.4629015303,147.320550753,428.453341493,7.69393527714
2018-04-24 21:52:00,78.2277296526,134.996508057,431.549624816,7.69025135217
2018-04-24 21:53:00,80.212717788,116.773917498,435.045640031,7.68621576459
2018-04-24 21:54:00,80.8976363271,93.1016062726,438.925432454,7.68184908729
2018-04-24 21:55:00,80.0164045371,69.9405222591,443.170903623,7.67717249535
